id,customer_id,order_date,status,total_amount
7432,21,2022-01-01 02:03:52,paid,625.34
7433,51,2022-01-01 02:03:53,pending,536.38
7434,9,2022-01-01 02:03:54,paid,500.38
7435,23,2022-01-01 02:03:55,paid,573.35
7436,62,2022-01-01 02:03:56,pending,613.97
7437,14,2022-01-01 02:03:57,paid,580.24
7438,55,2022-01-01 02:03:58,pending,154.39
7439,29,2022-01-01 02:03:59,paid,758.12
7440,54,2022-01-01 02:04:00,paid,729.90
7441,53,2022-01-01 02:04:01,pending,450.34
7442,24,2022-01-01 02:04:02,paid,881.02
7443,31,2022-01-01 02:04:03,paid,202.60
7444,48,2022-01-01 02:04:04,pending,641.17
7445,72,2022-01-01 02:04:05,pending,814.95
7446,48,2022-01-01 02:04:06,paid,939.15
7447,41,2022-01-01 02:04:07,pending,433.75
7448,14,2022-01-01 02:04:08,pending,91.61
7449,99,2022-01-01 02:04:09,pending,201.47
7450,8,2022-01-01 02:04:10,paid,368.34
7451,100,2022-01-01 02:04:11,paid,233.16
7452,60,2022-01-01 02:04:12,pending,630.47
7453,24,2022-01-01 02:04:13,pending,720.73
7454,76,2022-01-01 02:04:14,paid,339.04
7455,5,2022-01-01 02:04:15,pending,779.34
7456,38,2022-01-01 02:04:16,paid,810.72
7457,14,2022-01-01 02:04:17,pending,245.50
7458,12,2022-01-01 02:04:18,paid,457.85
7459,91,2022-01-01 02:04:19,paid,11.76
7460,33,2022-01-01 02:04:20,pending,891.36
7461,23,2022-01-01 02:04:21,pending,640.75
7462,74,2022-01-01 02:04:22,paid,188.21
7463,11,2022-01-01 02:04:23,paid,939.32
7464,10,2022-01-01 02:04:24,paid,328.95
7465,37,2022-01-01 02:04:25,paid,893.46
7466,6,2022-01-01 02:04:26,pending,796.43
7467,75,2022-01-01 02:04:27,pending,865.84
7468,57,2022-01-01 02:04:28,pending,593.25
7469,31,2022-01-01 02:04:29,pending,239.48
7470,76,2022-01-01 02:04:30,pending,483.36
7471,57,2022-01-01 02:04:31,paid,755.28
7472,46,2022-01-01 02:04:32,paid,92.44
7473,97,2022-01-01 02:04:33,paid,635.22
7474,52,2022-01-01 02:04:34,pending,611.86
7475,96,2022-01-01 02:04:35,pending,209.33
7476,86,2022-01-01 02:04:36,pending,242.84
7477,66,2022-01-01 02:04:37,paid,171.82
7478,92,2022-01-01 02:04:38,pending,190.11
7479,83,2022-01-01 02:04:39,pending,779.97
7480,97,2022-01-01 02:04:40,pending,968.45
7481,9,2022-01-01 02:04:41,pending,279.36
7482,43,2022-01-01 02:04:42,pending,21.12
7483,58,2022-01-01 02:04:43,paid,589.80
7484,41,2022-01-01 02:04:44,paid,165.34
7485,76,2022-01-01 02:04:45,pending,818.82
7486,71,2022-01-01 02:04:46,paid,178.33
7487,75,2022-01-01 02:04:47,pending,482.61
7488,56,2022-01-01 02:04:48,pending,916.10
7489,37,2022-01-01 02:04:49,paid,409.54
7490,59,2022-01-01 02:04:50,pending,717.74
7491,38,2022-01-01 02:04:51,paid,177.00
7492,77,2022-01-01 02:04:52,paid,489.59
7493,23,2022-01-01 02:04:53,paid,589.64
7494,52,2022-01-01 02:04:54,paid,786.44
7495,87,2022-01-01 02:04:55,pending,145.64
7496,35,2022-01-01 02:04:56,paid,410.93
7497,69,2022-01-01 02:04:57,paid,657.24
7498,100,2022-01-01 02:04:58,paid,537.97
7499,67,2022-01-01 02:04:59,paid,192.82
7500,28,2022-01-01 02:05:00,pending,137.15
7501,73,2022-01-01 02:05:01,pending,290.03
7502,45,2022-01-01 02:05:02,paid,514.47
7503,42,2022-01-01 02:05:03,pending,952.93
7504,42,2022-01-01 02:05:04,paid,123.41
7505,9,2022-01-01 02:05:05,pending,290.87
7506,77,2022-01-01 02:05:06,pending,405.87
7507,29,2022-01-01 02:05:07,pending,782.66
7508,76,2022-01-01 02:05:08,paid,315.19
7509,38,2022-01-01 02:05:09,pending,57.14
7510,72,2022-01-01 02:05:10,paid,346.20
7511,33,2022-01-01 02:05:11,pending,769.33
7512,45,2022-01-01 02:05:12,paid,351.34
7513,42,2022-01-01 02:05:13,paid,621.35
7514,79,2022-01-01 02:05:14,pending,157.32
7515,45,2022-01-01 02:05:15,paid,828.24
7516,54,2022-01-01 02:05:16,paid,13.40
7517,64,2022-01-01 02:05:17,pending,360.83
7518,34,2022-01-01 02:05:18,pending,200.05
7519,42,2022-01-01 02:05:19,paid,111.61
7520,15,2022-01-01 02:05:20,pending,706.16
7521,43,2022-01-01 02:05:21,pending,724.04
7522,62,2022-01-01 02:05:22,pending,742.96
7523,58,2022-01-01 02:05:23,pending,201.71
7524,62,2022-01-01 02:05:24,paid,4.72
7525,37,2022-01-01 02:05:25,paid,571.25
7526,7,2022-01-01 02:05:26,pending,8.98
7527,63,2022-01-01 02:05:27,paid,810.92
7528,21,2022-01-01 02:05:28,paid,553.17
7529,37,2022-01-01 02:05:29,paid,977.11
7530,42,2022-01-01 02:05:30,paid,309.94
7531,16,2022-01-01 02:05:31,pending,961.32
7532,59,2022-01-01 02:05:32,paid,850.02
7533,32,2022-01-01 02:05:33,pending,592.97
7534,67,2022-01-01 02:05:34,pending,929.24
7535,35,2022-01-01 02:05:35,paid,866.52
7536,99,2022-01-01 02:05:36,pending,705.64
7537,86,2022-01-01 02:05:37,paid,916.33
7538,74,2022-01-01 02:05:38,pending,662.73
7539,55,2022-01-01 02:05:39,paid,988.34
7540,94,2022-01-01 02:05:40,pending,406.69
7541,65,2022-01-01 02:05:41,paid,65.40
7542,9,2022-01-01 02:05:42,paid,178.08
7543,87,2022-01-01 02:05:43,paid,991.00
7544,13,2022-01-01 02:05:44,paid,872.87
7545,28,2022-01-01 02:05:45,paid,906.18
7546,96,2022-01-01 02:05:46,paid,602.68
7547,72,2022-01-01 02:05:47,pending,565.50
7548,96,2022-01-01 02:05:48,pending,341.08
7549,1,2022-01-01 02:05:49,pending,629.73
7550,18,2022-01-01 02:05:50,paid,0.30
7551,90,2022-01-01 02:05:51,paid,346.86
7552,59,2022-01-01 02:05:52,paid,362.08
7553,99,2022-01-01 02:05:53,pending,127.51
7554,82,2022-01-01 02:05:54,paid,646.59
7555,50,2022-01-01 02:05:55,pending,396.79
7556,42,2022-01-01 02:05:56,paid,144.93
7557,67,2022-01-01 02:05:57,pending,762.13
7558,74,2022-01-01 02:05:58,pending,263.73
7559,20,2022-01-01 02:05:59,pending,974.57
7560,48,2022-01-01 02:06:00,pending,534.28
7561,49,2022-01-01 02:06:01,pending,381.46
7562,76,2022-01-01 02:06:02,paid,624.15
7563,73,2022-01-01 02:06:03,paid,568.68
7564,71,2022-01-01 02:06:04,paid,155.66
7565,63,2022-01-01 02:06:05,pending,673.50
7566,73,2022-01-01 02:06:06,pending,183.69
7567,33,2022-01-01 02:06:07,paid,411.94
7568,37,2022-01-01 02:06:08,pending,514.02
7569,100,2022-01-01 02:06:09,paid,209.89
7570,84,2022-01-01 02:06:10,paid,654.27
7571,5,2022-01-01 02:06:11,pending,952.71
7572,34,2022-01-01 02:06:12,paid,80.54
7573,89,2022-01-01 02:06:13,pending,775.54
7574,30,2022-01-01 02:06:14,pending,676.20
7575,90,2022-01-01 02:06:15,paid,4.93
7576,38,2022-01-01 02:06:16,paid,653.02
7577,95,2022-01-01 02:06:17,pending,832.16
7578,100,2022-01-01 02:06:18,pending,0.36
7579,43,2022-01-01 02:06:19,pending,549.53
7580,6,2022-01-01 02:06:20,paid,524.83
7581,2,2022-01-01 02:06:21,pending,213.27
7582,47,2022-01-01 02:06:22,paid,840.29
7583,58,2022-01-01 02:06:23,paid,409.95
7584,66,2022-01-01 02:06:24,paid,247.75
7585,30,2022-01-01 02:06:25,pending,398.35
7586,86,2022-01-01 02:06:26,pending,304.49
7587,90,2022-01-01 02:06:27,paid,274.36
7588,56,2022-01-01 02:06:28,paid,23.76
7589,53,2022-01-01 02:06:29,paid,963.90
7590,6,2022-01-01 02:06:30,paid,69.01
7591,1,2022-01-01 02:06:31,pending,787.39
7592,35,2022-01-01 02:06:32,pending,10.90
7593,42,2022-01-01 02:06:33,pending,58.85
7594,76,2022-01-01 02:06:34,pending,700.43
7595,51,2022-01-01 02:06:35,paid,683.77
7596,44,2022-01-01 02:06:36,pending,78.49
7597,54,2022-01-01 02:06:37,pending,2.20
7598,44,2022-01-01 02:06:38,pending,289.53
7599,47,2022-01-01 02:06:39,pending,186.77
7600,27,2022-01-01 02:06:40,paid,796.72
7601,74,2022-01-01 02:06:41,pending,350.39
7602,98,2022-01-01 02:06:42,paid,305.66
7603,48,2022-01-01 02:06:43,paid,143.98
7604,85,2022-01-01 02:06:44,pending,695.90
7605,70,2022-01-01 02:06:45,paid,32.16
7606,80,2022-01-01 02:06:46,paid,832.05
7607,57,2022-01-01 02:06:47,paid,623.10
7608,59,2022-01-01 02:06:48,pending,80.36
7609,30,2022-01-01 02:06:49,pending,398.46
7610,78,2022-01-01 02:06:50,pending,592.21
7611,27,2022-01-01 02:06:51,pending,940.46
7612,20,2022-01-01 02:06:52,pending,932.35
7613,96,2022-01-01 02:06:53,pending,285.16
7614,92,2022-01-01 02:06:54,pending,427.59
7615,6,2022-01-01 02:06:55,pending,344.78
7616,87,2022-01-01 02:06:56,paid,690.97
7617,43,2022-01-01 02:06:57,paid,436.15
7618,86,2022-01-01 02:06:58,paid,136.50
7619,43,2022-01-01 02:06:59,pending,829.02
7620,62,2022-01-01 02:07:00,paid,941.29
7621,44,2022-01-01 02:07:01,pending,884.49
7622,50,2022-01-01 02:07:02,paid,834.78
7623,15,2022-01-01 02:07:03,paid,792.83
7624,34,2022-01-01 02:07:04,paid,298.87
7625,100,2022-01-01 02:07:05,pending,139.36
7626,31,2022-01-01 02:07:06,pending,247.97
7627,25,2022-01-01 02:07:07,pending,528.27
7628,64,2022-01-01 02:07:08,paid,24.81
7629,38,2022-01-01 02:07:09,paid,276.27
7630,67,2022-01-01 02:07:10,paid,595.49
7631,62,2022-01-01 02:07:11,pending,751.58
7632,33,2022-01-01 02:07:12,paid,156.50
7633,85,2022-01-01 02:07:13,pending,278.46
7634,45,2022-01-01 02:07:14,paid,976.73
7635,3,2022-01-01 02:07:15,pending,653.47
7636,37,2022-01-01 02:07:16,paid,189.13
7637,59,2022-01-01 02:07:17,pending,226.82
7638,91,2022-01-01 02:07:18,paid,419.38
7639,29,2022-01-01 02:07:19,paid,190.74
7640,28,2022-01-01 02:07:20,paid,593.34
7641,98,2022-01-01 02:07:21,paid,186.34
7642,72,2022-01-01 02:07:22,pending,0.04
7643,63,2022-01-01 02:07:23,paid,591.81
7644,44,2022-01-01 02:07:24,pending,703.89
7645,86,2022-01-01 02:07:25,paid,886.41
7646,17,2022-01-01 02:07:26,paid,697.35
7647,75,2022-01-01 02:07:27,paid,298.85
7648,35,2022-01-01 02:07:28,pending,764.72
7649,32,2022-01-01 02:07:29,paid,542.87
7650,79,2022-01-01 02:07:30,paid,887.73
7651,81,2022-01-01 02:07:31,paid,819.11
7652,28,2022-01-01 02:07:32,paid,165.46
7653,55,2022-01-01 02:07:33,paid,419.39
7654,98,2022-01-01 02:07:34,paid,643.92
7655,65,2022-01-01 02:07:35,pending,208.20
7656,74,2022-01-01 02:07:36,pending,154.54
7657,57,2022-01-01 02:07:37,pending,975.74
7658,39,2022-01-01 02:07:38,paid,246.50
7659,55,2022-01-01 02:07:39,pending,157.88
7660,22,2022-01-01 02:07:40,pending,564.11
7661,7,2022-01-01 02:07:41,pending,700.79
7662,11,2022-01-01 02:07:42,paid,568.49
7663,5,2022-01-01 02:07:43,pending,911.10
7664,4,2022-01-01 02:07:44,paid,331.88
7665,36,2022-01-01 02:07:45,pending,977.72
7666,88,2022-01-01 02:07:46,paid,243.19
7667,91,2022-01-01 02:07:47,paid,476.84
7668,98,2022-01-01 02:07:48,paid,855.05
7669,1,2022-01-01 02:07:49,paid,579.26
7670,81,2022-01-01 02:07:50,paid,775.51
7671,89,2022-01-01 02:07:51,paid,867.57
7672,83,2022-01-01 02:07:52,pending,461.52
7673,54,2022-01-01 02:07:53,paid,640.39
7674,78,2022-01-01 02:07:54,paid,6.84
7675,84,2022-01-01 02:07:55,pending,331.79
7676,95,2022-01-01 02:07:56,pending,533.45
7677,69,2022-01-01 02:07:57,paid,206.47
7678,23,2022-01-01 02:07:58,paid,593.60
7679,5,2022-01-01 02:07:59,paid,804.47
7680,77,2022-01-01 02:08:00,pending,68.42
7681,1,2022-01-01 02:08:01,paid,704.15
7682,85,2022-01-01 02:08:02,paid,409.79
7683,39,2022-01-01 02:08:03,pending,47.95
7684,27,2022-01-01 02:08:04,pending,713.31
7685,35,2022-01-01 02:08:05,pending,932.89
7686,72,2022-01-01 02:08:06,paid,33.49
7687,99,2022-01-01 02:08:07,pending,205.98
7688,90,2022-01-01 02:08:08,paid,556.01
7689,76,2022-01-01 02:08:09,paid,424.74
7690,96,2022-01-01 02:08:10,pending,727.59
7691,99,2022-01-01 02:08:11,pending,743.63
7692,32,2022-01-01 02:08:12,pending,210.24
7693,28,2022-01-01 02:08:13,paid,269.94
7694,23,2022-01-01 02:08:14,pending,574.93
7695,57,2022-01-01 02:08:15,pending,995.53
7696,56,2022-01-01 02:08:16,pending,978.46
7697,23,2022-01-01 02:08:17,paid,756.12
7698,4,2022-01-01 02:08:18,pending,677.86
7699,68,2022-01-01 02:08:19,pending,795.39
7700,7,2022-01-01 02:08:20,pending,128.20
7701,63,2022-01-01 02:08:21,pending,418.64
7702,93,2022-01-01 02:08:22,pending,582.54
7703,82,2022-01-01 02:08:23,pending,909.12
7704,93,2022-01-01 02:08:24,paid,566.84
7705,7,2022-01-01 02:08:25,pending,349.81
7706,89,2022-01-01 02:08:26,pending,338.04
7707,22,2022-01-01 02:08:27,pending,244.54
7708,56,2022-01-01 02:08:28,pending,450.07
7709,48,2022-01-01 02:08:29,pending,864.59
7710,78,2022-01-01 02:08:30,paid,850.44
7711,95,2022-01-01 02:08:31,paid,60.05
7712,66,2022-01-01 02:08:32,pending,509.16
7713,19,2022-01-01 02:08:33,pending,870.51
7714,39,2022-01-01 02:08:34,paid,442.05
7715,33,2022-01-01 02:08:35,pending,645.09
7716,62,2022-01-01 02:08:36,paid,132.18
7717,27,2022-01-01 02:08:37,paid,539.35
7718,5,2022-01-01 02:08:38,paid,775.93
7719,82,2022-01-01 02:08:39,pending,195.04
7720,19,2022-01-01 02:08:40,paid,484.36
7721,55,2022-01-01 02:08:41,pending,128.31
7722,29,2022-01-01 02:08:42,paid,555.86
7723,70,2022-01-01 02:08:43,pending,853.06
7724,86,2022-01-01 02:08:44,pending,202.72
7725,57,2022-01-01 02:08:45,pending,48.30
7726,64,2022-01-01 02:08:46,pending,661.96
7727,17,2022-01-01 02:08:47,pending,141.79
7728,68,2022-01-01 02:08:48,pending,450.15
7729,87,2022-01-01 02:08:49,paid,527.11
7730,81,2022-01-01 02:08:50,pending,631.97
7731,20,2022-01-01 02:08:51,pending,257.25
7732,52,2022-01-01 02:08:52,paid,364.07
7733,85,2022-01-01 02:08:53,paid,464.84
7734,33,2022-01-01 02:08:54,paid,648.60
7735,24,2022-01-01 02:08:55,paid,947.91
7736,48,2022-01-01 02:08:56,paid,184.84
7737,80,2022-01-01 02:08:57,paid,329.62
7738,69,2022-01-01 02:08:58,paid,442.79
7739,32,2022-01-01 02:08:59,paid,951.36
7740,92,2022-01-01 02:09:00,pending,599.05
7741,44,2022-01-01 02:09:01,pending,190.98
7742,57,2022-01-01 02:09:02,pending,773.34
7743,21,2022-01-01 02:09:03,paid,211.30
7744,89,2022-01-01 02:09:04,paid,82.96
7745,97,2022-01-01 02:09:05,pending,238.66
7746,77,2022-01-01 02:09:06,paid,392.89
7747,81,2022-01-01 02:09:07,pending,347.58
7748,70,2022-01-01 02:09:08,pending,281.02
7749,40,2022-01-01 02:09:09,paid,384.45
7750,91,2022-01-01 02:09:10,pending,660.37
7751,6,2022-01-01 02:09:11,paid,101.86
7752,89,2022-01-01 02:09:12,paid,704.90
7753,38,2022-01-01 02:09:13,pending,794.87
7754,43,2022-01-01 02:09:14,paid,210.27
7755,10,2022-01-01 02:09:15,paid,731.54
7756,93,2022-01-01 02:09:16,paid,287.95
7757,47,2022-01-01 02:09:17,paid,452.07
7758,1,2022-01-01 02:09:18,pending,338.67
7759,14,2022-01-01 02:09:19,paid,574.71
7760,64,2022-01-01 02:09:20,paid,580.39
7761,40,2022-01-01 02:09:21,pending,90.91
7762,49,2022-01-01 02:09:22,pending,16.37
7763,90,2022-01-01 02:09:23,pending,258.66
7764,26,2022-01-01 02:09:24,paid,620.37
7765,52,2022-01-01 02:09:25,pending,109.63
7766,53,2022-01-01 02:09:26,paid,689.10
7767,62,2022-01-01 02:09:27,paid,274.72
7768,44,2022-01-01 02:09:28,pending,765.92
7769,34,2022-01-01 02:09:29,paid,301.95
7770,4,2022-01-01 02:09:30,pending,275.14
7771,42,2022-01-01 02:09:31,pending,891.95
7772,5,2022-01-01 02:09:32,pending,23.21
7773,12,2022-01-01 02:09:33,pending,508.13
7774,36,2022-01-01 02:09:34,pending,20.37
7775,100,2022-01-01 02:09:35,pending,632.51
7776,43,2022-01-01 02:09:36,paid,656.00
7777,88,2022-01-01 02:09:37,paid,532.67
7778,24,2022-01-01 02:09:38,pending,120.94
7779,52,2022-01-01 02:09:39,pending,781.18
7780,58,2022-01-01 02:09:40,pending,111.60
7781,2,2022-01-01 02:09:41,pending,926.42
7782,74,2022-01-01 02:09:42,paid,273.85
7783,62,2022-01-01 02:09:43,paid,651.83
7784,51,2022-01-01 02:09:44,pending,548.45
7785,38,2022-01-01 02:09:45,paid,480.57
7786,53,2022-01-01 02:09:46,pending,565.32
7787,99,2022-01-01 02:09:47,paid,583.45
7788,9,2022-01-01 02:09:48,pending,500.48
7789,70,2022-01-01 02:09:49,pending,530.32
7790,91,2022-01-01 02:09:50,paid,357.40
7791,75,2022-01-01 02:09:51,pending,888.35
7792,57,2022-01-01 02:09:52,paid,463.44
7793,69,2022-01-01 02:09:53,pending,415.80
7794,79,2022-01-01 02:09:54,pending,82.77
7795,36,2022-01-01 02:09:55,paid,225.24
7796,53,2022-01-01 02:09:56,pending,438.24
7797,8,2022-01-01 02:09:57,pending,698.01
7798,50,2022-01-01 02:09:58,paid,108.01
7799,100,2022-01-01 02:09:59,pending,119.85
7800,24,2022-01-01 02:10:00,pending,716.61
7801,72,2022-01-01 02:10:01,pending,977.28
7802,41,2022-01-01 02:10:02,pending,75.39
7803,33,2022-01-01 02:10:03,pending,605.72
7804,67,2022-01-01 02:10:04,pending,444.15
7805,9,2022-01-01 02:10:05,pending,411.99
7806,32,2022-01-01 02:10:06,paid,383.42
7807,48,2022-01-01 02:10:07,paid,207.82
7808,95,2022-01-01 02:10:08,paid,745.92
7809,55,2022-01-01 02:10:09,pending,285.30
7810,40,2022-01-01 02:10:10,pending,716.34
7811,100,2022-01-01 02:10:11,pending,741.64
7812,79,2022-01-01 02:10:12,paid,449.78
7813,31,2022-01-01 02:10:13,pending,217.30
7814,25,2022-01-01 02:10:14,pending,782.55
7815,39,2022-01-01 02:10:15,paid,650.49
7816,77,2022-01-01 02:10:16,pending,692.55
7817,94,2022-01-01 02:10:17,pending,870.51
7818,28,2022-01-01 02:10:18,pending,672.35
7819,64,2022-01-01 02:10:19,paid,853.50
7820,29,2022-01-01 02:10:20,paid,944.28
7821,29,2022-01-01 02:10:21,pending,246.22
7822,29,2022-01-01 02:10:22,paid,494.95
7823,41,2022-01-01 02:10:23,paid,327.22
7824,43,2022-01-01 02:10:24,paid,235.61
7825,58,2022-01-01 02:10:25,pending,919.32
7826,60,2022-01-01 02:10:26,pending,205.05
7827,2,2022-01-01 02:10:27,paid,893.19
7828,84,2022-01-01 02:10:28,paid,623.57
7829,16,2022-01-01 02:10:29,paid,809.40
7830,3,2022-01-01 02:10:30,pending,779.08
7831,51,2022-01-01 02:10:31,pending,934.36
7832,25,2022-01-01 02:10:32,pending,180.81
7833,58,2022-01-01 02:10:33,paid,335.65
7834,18,2022-01-01 02:10:34,pending,151.23
7835,93,2022-01-01 02:10:35,pending,12.97
7836,61,2022-01-01 02:10:36,pending,43.49
7837,98,2022-01-01 02:10:37,pending,53.31
7838,33,2022-01-01 02:10:38,paid,569.52
7839,52,2022-01-01 02:10:39,paid,612.41
7840,46,2022-01-01 02:10:40,paid,303.03
7841,95,2022-01-01 02:10:41,paid,119.20
7842,48,2022-01-01 02:10:42,pending,281.98
7843,57,2022-01-01 02:10:43,pending,475.95
7844,92,2022-01-01 02:10:44,pending,776.76
7845,54,2022-01-01 02:10:45,paid,184.19
7846,45,2022-01-01 02:10:46,paid,713.09
7847,100,2022-01-01 02:10:47,pending,264.73
7848,44,2022-01-01 02:10:48,paid,942.76
7849,35,2022-01-01 02:10:49,paid,560.02
7850,31,2022-01-01 02:10:50,pending,540.77
7851,6,2022-01-01 02:10:51,paid,507.93
7852,33,2022-01-01 02:10:52,pending,573.93
7853,68,2022-01-01 02:10:53,pending,758.35
7854,23,2022-01-01 02:10:54,pending,333.86
7855,71,2022-01-01 02:10:55,paid,67.53
7856,21,2022-01-01 02:10:56,paid,856.50
7857,52,2022-01-01 02:10:57,paid,749.54
7858,55,2022-01-01 02:10:58,paid,660.45
7859,69,2022-01-01 02:10:59,pending,590.58
7860,36,2022-01-01 02:11:00,pending,28.19
7861,21,2022-01-01 02:11:01,paid,538.88
7862,53,2022-01-01 02:11:02,paid,827.08
7863,58,2022-01-01 02:11:03,pending,671.34
7864,50,2022-01-01 02:11:04,pending,821.02
7865,34,2022-01-01 02:11:05,paid,907.97
7866,15,2022-01-01 02:11:06,pending,659.08
7867,81,2022-01-01 02:11:07,pending,696.18
7868,20,2022-01-01 02:11:08,pending,244.12
7869,19,2022-01-01 02:11:09,pending,418.79
7870,98,2022-01-01 02:11:10,paid,982.04
7871,28,2022-01-01 02:11:11,paid,593.83
7872,39,2022-01-01 02:11:12,paid,491.55
7873,87,2022-01-01 02:11:13,pending,28.19
7874,85,2022-01-01 02:11:14,paid,714.76
7875,62,2022-01-01 02:11:15,pending,963.58
7876,82,2022-01-01 02:11:16,paid,10.32
7877,5,2022-01-01 02:11:17,pending,910.51
7878,45,2022-01-01 02:11:18,pending,733.74
7879,50,2022-01-01 02:11:19,paid,304.13
7880,75,2022-01-01 02:11:20,paid,13.86
7881,49,2022-01-01 02:11:21,paid,335.89
7882,51,2022-01-01 02:11:22,paid,919.30
7883,4,2022-01-01 02:11:23,pending,315.76
7884,66,2022-01-01 02:11:24,paid,975.93
7885,92,2022-01-01 02:11:25,paid,701.90
7886,51,2022-01-01 02:11:26,pending,43.63
7887,70,2022-01-01 02:11:27,paid,498.44
7888,59,2022-01-01 02:11:28,paid,890.29
7889,15,2022-01-01 02:11:29,pending,66.32
7890,18,2022-01-01 02:11:30,paid,410.83
7891,32,2022-01-01 02:11:31,pending,518.60
7892,80,2022-01-01 02:11:32,pending,331.13
7893,70,2022-01-01 02:11:33,paid,778.52
7894,55,2022-01-01 02:11:34,paid,409.10
7895,6,2022-01-01 02:11:35,pending,67.12
7896,24,2022-01-01 02:11:36,pending,599.61
7897,21,2022-01-01 02:11:37,pending,57.24
7898,33,2022-01-01 02:11:38,pending,385.29
7899,97,2022-01-01 02:11:39,paid,181.25
7900,63,2022-01-01 02:11:40,pending,491.45
7901,6,2022-01-01 02:11:41,pending,612.40
7902,87,2022-01-01 02:11:42,paid,501.92
7903,41,2022-01-01 02:11:43,paid,253.17
7904,91,2022-01-01 02:11:44,paid,470.88
7905,72,2022-01-01 02:11:45,paid,658.46
7906,82,2022-01-01 02:11:46,paid,486.85
7907,67,2022-01-01 02:11:47,paid,197.73
7908,13,2022-01-01 02:11:48,paid,286.06
7909,8,2022-01-01 02:11:49,pending,917.24
7910,89,2022-01-01 02:11:50,paid,435.69
7911,84,2022-01-01 02:11:51,pending,502.12
7912,27,2022-01-01 02:11:52,pending,311.11
7913,95,2022-01-01 02:11:53,pending,457.63
7914,99,2022-01-01 02:11:54,pending,77.24
7915,27,2022-01-01 02:11:55,paid,130.07
7916,84,2022-01-01 02:11:56,paid,149.93
7917,76,2022-01-01 02:11:57,paid,469.93
7918,30,2022-01-01 02:11:58,pending,162.00
7919,89,2022-01-01 02:11:59,pending,503.30
7920,11,2022-01-01 02:12:00,paid,286.93
7921,46,2022-01-01 02:12:01,pending,322.54
7922,53,2022-01-01 02:12:02,pending,883.95
7923,12,2022-01-01 02:12:03,pending,32.78
7924,76,2022-01-01 02:12:04,paid,819.90
7925,75,2022-01-01 02:12:05,paid,498.52
7926,6,2022-01-01 02:12:06,paid,495.72
7927,86,2022-01-01 02:12:07,pending,922.56
7928,70,2022-01-01 02:12:08,pending,560.08
7929,53,2022-01-01 02:12:09,paid,259.80
7930,88,2022-01-01 02:12:10,pending,527.40
7931,42,2022-01-01 02:12:11,pending,218.76
7932,91,2022-01-01 02:12:12,pending,34.67
7933,44,2022-01-01 02:12:13,paid,136.62
7934,57,2022-01-01 02:12:14,paid,269.00
7935,63,2022-01-01 02:12:15,pending,326.37
7936,33,2022-01-01 02:12:16,paid,176.88
7937,53,2022-01-01 02:12:17,paid,589.90
7938,55,2022-01-01 02:12:18,pending,426.90
7939,9,2022-01-01 02:12:19,paid,466.59
7940,55,2022-01-01 02:12:20,paid,738.70
7941,28,2022-01-01 02:12:21,paid,444.17
7942,34,2022-01-01 02:12:22,paid,114.27
7943,62,2022-01-01 02:12:23,paid,797.28
7944,27,2022-01-01 02:12:24,pending,711.55
7945,13,2022-01-01 02:12:25,paid,938.71
7946,95,2022-01-01 02:12:26,paid,585.69
7947,58,2022-01-01 02:12:27,pending,169.25
7948,38,2022-01-01 02:12:28,pending,289.96
7949,81,2022-01-01 02:12:29,pending,494.62
7950,27,2022-01-01 02:12:30,paid,376.18
7951,97,2022-01-01 02:12:31,pending,740.93
7952,14,2022-01-01 02:12:32,pending,163.45
7953,97,2022-01-01 02:12:33,pending,545.36
7954,41,2022-01-01 02:12:34,pending,754.71
7955,60,2022-01-01 02:12:35,paid,924.27
7956,69,2022-01-01 02:12:36,paid,171.70
7957,21,2022-01-01 02:12:37,paid,28.55
7958,90,2022-01-01 02:12:38,pending,652.37
7959,7,2022-01-01 02:12:39,pending,384.29
7960,8,2022-01-01 02:12:40,pending,608.27
7961,74,2022-01-01 02:12:41,pending,386.56
7962,51,2022-01-01 02:12:42,paid,475.40
7963,79,2022-01-01 02:12:43,pending,65.19
7964,15,2022-01-01 02:12:44,paid,707.98
7965,88,2022-01-01 02:12:45,paid,173.65
7966,47,2022-01-01 02:12:46,pending,463.17
7967,89,2022-01-01 02:12:47,paid,465.42
7968,46,2022-01-01 02:12:48,paid,103.05
7969,71,2022-01-01 02:12:49,paid,617.27
7970,53,2022-01-01 02:12:50,pending,501.34
7971,68,2022-01-01 02:12:51,pending,634.56
7972,35,2022-01-01 02:12:52,pending,283.25
7973,36,2022-01-01 02:12:53,pending,731.13
7974,64,2022-01-01 02:12:54,pending,550.25
7975,77,2022-01-01 02:12:55,pending,614.59
7976,72,2022-01-01 02:12:56,paid,345.16
7977,44,2022-01-01 02:12:57,pending,827.83
7978,57,2022-01-01 02:12:58,paid,98.83
7979,54,2022-01-01 02:12:59,pending,298.21
7980,64,2022-01-01 02:13:00,pending,565.72
7981,71,2022-01-01 02:13:01,paid,528.53
7982,75,2022-01-01 02:13:02,paid,304.09
7983,49,2022-01-01 02:13:03,paid,926.85
7984,82,2022-01-01 02:13:04,pending,585.18
7985,33,2022-01-01 02:13:05,paid,617.49
7986,85,2022-01-01 02:13:06,pending,726.36
7987,33,2022-01-01 02:13:07,pending,701.06
7988,27,2022-01-01 02:13:08,pending,234.71
7989,40,2022-01-01 02:13:09,pending,338.97
7990,18,2022-01-01 02:13:10,pending,820.46
